name,slug,positions,team,age,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,Year,FG%,Dist.,% of FGA by Distance 2P,% of FGA by Distance 0-3,% of FGA by Distance 3-10,% of FGA by Distance 10-16,% of FGA by Distance 16-3P,% of FGA by Distance 3P,FG% by Distance 2P,FG% by Distance 0-3,FG% by Distance 3-10,FG% by Distance 10-16,FG% by Distance 16-3P,FG% by Distance 3P,% of FG Ast'd 2P,% of FG Ast'd 3P,Dunks %FGA,# of Dunks,Corner 3s %3PA,Corner 3s 3P%,Attempted Heaves,# of Heaves
Othello Hunter,hunteot01,['POWER FORWARD' 'SMALL FORWARD'],ATLANTA HAWKS,22.5,11.5,0.0,62.5,7.5,16.0,0.0,0.0,1.5,4.5,7.5,10.5,0.5,1.0,3.0,2.5,8.0,16.5,2009.5,0.4415,3.9,1.0,0.6165,0.2665,0.0415,0.075,0.0,0.4415,0.599,0.125,0.0,0.333,,0.6930000000000001,,0.0665,1.0,,,0.0,0.0
Othyus Jeffers,jeffeot01,SHOOTING GUARD,SAN ANTONIO SPURS,26.307692307692307,6.384615384615385,0.46153846153846156,90.76923076923077,8.76923076923077,18.615384615384617,0.23076923076923078,1.3846153846153846,8.615384615384615,13.0,6.615384615384615,12.384615384615385,4.923076923076923,4.230769230769231,0.0,3.923076923076923,8.846153846153847,26.384615384615383,2012.3076923076924,0.40015384615384614,9.761538461538462,0.7446153846153846,0.4606923076923077,0.05638461538461538,0.19346153846153846,0.03438461538461539,0.25538461538461543,0.5512727272727272,0.642,0.1466,0.30381818181818177,0.1336,0.1,0.3317272727272727,1.0,0.10846153846153847,3.076923076923077,0.9,0.1332,0.0,0.0
Otis Thorpe,thorpot01,POWER FORWARD,CHARLOTTE HORNETS,38.0,49.0,4.0,647.0,59.0,131.0,0.0,0.0,20.0,24.0,50.0,95.0,29.0,12.0,7.0,32.0,108.0,138.0,2001.0,0.45,8.7,1.0,0.382,0.176,0.16,0.282,0.0,0.45,0.64,0.391,0.286,0.324,,0.712,,0.053,6.0,,,0.0,0.0
Otto Porter Jr.,porteot01,SMALL FORWARD,WASHINGTON WIZARDS,25.05263157894737,35.36842105263158,21.789473684210527,929.3684210526316,150.1578947368421,318.57894736842104,50.31578947368421,126.52631578947368,40.8421052631579,50.8421052631579,39.68421052631579,143.6315789473684,58.78947368421053,40.31578947368421,15.052631578947368,30.157894736842106,62.68421052631579,391.4736842105263,2019.0526315789473,0.44673684210526315,16.26842105263158,0.6013684210526316,0.1665263157894737,0.13173684210526315,0.11921052631578948,0.18389473684210528,0.3986315789473684,0.5008421052631579,0.6921052631578948,0.44126315789473686,0.4358421052631579,0.40878947368421054,0.3591578947368421,0.6258947368421053,0.818,0.013315789473684211,6.368421052631579,0.2654736842105263,0.4108235294117647,0.5263157894736842,0.0
P.J. Brown,brownpj01,POWER FORWARD,NEW ORLEANS HORNETS,34.5,70.625,64.625,2199.75,243.5,525.125,0.0,1.375,144.375,171.5,202.0,375.25,107.75,53.875,60.375,84.75,194.125,631.375,2004.5,0.4475,9.3625,0.99475,0.35325,0.114,0.24875,0.278875,0.00525,0.449625,0.513375,0.32825,0.435375,0.434875,0.0,0.731875,,0.049375,24.75,0.05,0.0,0.25,0.0
P.J. Hairston,hairspj02,SMALL FORWARD,CHARLOTTE HORNETS,22.857142857142858,34.714285714285715,22.571428571428573,660.8571428571429,74.57142857142857,213.28571428571428,37.0,126.57142857142857,25.857142857142858,32.57142857142857,13.857142857142858,73.85714285714286,19.285714285714285,16.714285714285715,6.571428571428571,20.714285714285715,67.42857142857143,212.0,2015.857142857143,0.3495714285714286,17.242857142857144,0.41714285714285715,0.215,0.07271428571428572,0.04428571428571428,0.08514285714285715,0.5828571428571429,0.4391428571428571,0.572,0.30442857142857144,0.2705714285714286,0.282,0.28185714285714286,0.5844285714285714,0.9598571428571427,0.019285714285714288,2.857142857142857,0.23442857142857143,0.30128571428571427,0.2857142857142857,0.0
P.J. Tucker,tuckepj01,['POWER FORWARD' 'SMALL FORWARD'],PHOENIX SUNS,31.714285714285715,49.666666666666664,32.80952380952381,1414.904761904762,121.14285714285714,288.2857142857143,49.0,135.85714285714286,42.142857142857146,56.04761904761905,72.04761904761905,201.28571428571428,69.95238095238095,57.0,15.142857142857142,46.42857142857143,121.52380952380952,333.42857142857144,2017.7142857142858,0.4126666666666667,14.457142857142859,0.5022857142857143,0.2693809523809524,0.13795238095238094,0.046857142857142854,0.04738095238095238,0.4977142857142857,0.4590952380952381,0.5456190476190477,0.36366666666666664,0.28733333333333333,0.4112777777777778,0.35875,0.6060000000000001,0.98245,0.008047619047619048,3.5238095238095237,0.78115,0.37675000000000003,0.38095238095238093,0.0
P.J. Washington,washipj01,POWER FORWARD,CHARLOTTE HORNETS,22.0,62.333333333333336,48.666666666666664,1827.0,273.3333333333333,602.3333333333334,102.66666666666667,273.6666666666667,84.66666666666667,120.66666666666667,77.66666666666667,279.3333333333333,143.66666666666666,59.0,61.333333333333336,101.0,160.33333333333334,734.0,2021.0,0.455,13.833333333333334,0.5403333333333333,0.2976666666666667,0.205,0.024999999999999998,0.013,0.45966666666666667,0.531,0.6613333333333333,0.37166666666666665,0.3313333333333333,0.2213333333333333,0.375,0.7946666666666667,0.9613333333333333,0.09966666666666667,52.666666666666664,0.25,0.413,1.3333333333333333,0.0
PJ Dozier,doziepj01,SHOOTING GUARD,DENVER NUGGETS,23.0,21.0,1.2,378.8,51.6,126.8,16.2,50.8,14.8,22.0,13.0,50.6,37.8,11.6,6.8,17.4,33.4,134.2,2020.0,0.4152,14.3,0.6804,0.28200000000000003,0.1238,0.0874,0.1868,0.3196,0.46159999999999995,0.786,0.19125,0.29325,0.23479999999999998,0.30625,0.246,0.8465,0.0406,3.8,0.2135,0.14875,1.0,0.0
Pablo Prigioni,prigipa01,POINT GUARD,NEW YORK KNICKS,36.77777777777778,44.888888888888886,6.333333333333333,773.3333333333334,57.333333333333336,138.0,35.22222222222222,96.33333333333333,16.11111111111111,18.666666666666668,22.77777777777778,59.77777777777778,123.0,47.333333333333336,0.8888888888888888,42.333333333333336,67.22222222222223,166.0,2014.7777777777778,0.402,20.12222222222222,0.28955555555555557,0.133,0.060666666666666674,0.05577777777777778,0.04033333333333333,0.7104444444444444,0.5361111111111111,0.6728888888888889,0.3617777777777778,0.4033333333333333,0.5675714285714285,0.3487777777777778,0.39799999999999996,0.7024444444444444,0.0,0.0,0.16033333333333333,0.3632222222222222,1.5555555555555556,0.0
Pape Sow,sowpa01,CENTER,TORONTO RAPTORS,24.0,25.333333333333332,9.666666666666666,293.0,26.333333333333332,63.333333333333336,0.0,0.0,20.333333333333332,30.0,26.0,45.333333333333336,4.0,11.333333333333334,8.0,13.666666666666666,55.333333333333336,73.0,2006.0,0.387,6.0,1.0,0.449,0.294,0.1386666666666667,0.118,0.0,0.387,0.3443333333333333,0.37200000000000005,0.059,0.3333333333333333,,0.6246666666666667,,0.10599999999999998,7.0,,,0.0,0.0
Pape Sy,sypa01,SMALL FORWARD,ATLANTA HAWKS,22.0,3.0,0.0,21.0,2.0,6.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,7.0,2011.0,0.333,6.7,0.833,0.333,0.5,0.0,0.0,0.167,0.4,0.5,0.333,,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
Paris Bass,basspa01,SMALL FORWARD,PHOENIX SUNS,26.0,2.0,0.0,7.0,2.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,6.0,2022.0,0.333,11.7,0.667,0.333,0.333,0.0,0.0,0.333,0.5,1.0,0.0,,,0.0,0.5,,0.167,1.0,0.0,,0.0,0.0
Pascal Siakam,siakapa01,POWER FORWARD,TORONTO RAPTORS,24.5,66.66666666666667,51.0,1963.3333333333333,401.3333333333333,820.0,64.66666666666667,197.0,181.0,234.0,92.33333333333333,328.0,206.83333333333334,61.833333333333336,45.166666666666664,118.83333333333333,180.83333333333334,1048.3333333333333,2019.5,0.49350000000000005,10.0,0.7845,0.3426666666666667,0.2795,0.08416666666666667,0.07816666666666666,0.21550000000000002,0.544,0.6915,0.45166666666666666,0.4013333333333333,0.3853333333333333,0.2886666666666667,0.484,0.9036666666666666,0.059,37.666666666666664,0.4005,0.3015,1.0,0.0
Pat Burke,burkepa01,CENTER,PHOENIX SUNS,31.333333333333332,42.333333333333336,2.6666666666666665,431.0,66.33333333333333,162.66666666666666,3.0,12.0,20.333333333333332,30.666666666666668,30.0,58.666666666666664,14.666666666666666,9.333333333333334,13.333333333333334,29.0,60.0,156.0,2005.3333333333333,0.4106666666666667,11.366666666666667,0.8610000000000001,0.3473333333333333,0.124,0.10866666666666668,0.28099999999999997,0.139,0.4303333333333333,0.5893333333333334,0.472,0.284,0.26266666666666666,0.23399999999999999,0.7186666666666666,0.6666666666666666,0.09366666666666668,10.0,0.12333333333333334,0.6,0.3333333333333333,0.0
Pat Connaughton,connapa01,SHOOTING GUARD,MILWAUKEE BUCKS,26.0,59.57142857142857,5.0,1102.4285714285713,130.0,292.14285714285717,66.28571428571429,181.71428571428572,26.428571428571427,33.142857142857146,40.857142857142854,158.0,74.42857142857143,28.142857142857142,16.857142857142858,31.857142857142858,69.28571428571429,352.7142857142857,2019.0,0.4307142857142857,16.685714285714287,0.42914285714285716,0.27385714285714285,0.07957142857142856,0.027285714285714285,0.047999999999999994,0.5708571428571428,0.5407142857142857,0.6622857142857143,0.33599999999999997,0.279,0.18885714285714286,0.3617142857142857,0.7208571428571429,0.9255714285714286,0.05771428571428572,16.142857142857142,0.1907142857142857,0.3167142857142857,0.42857142857142855,0.0
Pat Garrity,garripa01,POWER FORWARD,ORLANDO MAGIC,27.5,53.875,12.125,1130.625,142.0,348.5,68.125,171.5,38.5,45.5,34.125,112.375,45.875,25.875,10.25,39.0,126.875,390.625,2004.5,0.3795,19.3625,0.577,0.07100000000000001,0.04375,0.0685,0.3935,0.42312500000000003,0.4015,0.5102857142857143,0.41257142857142853,0.3405714285714286,0.396,0.36242857142857143,0.78675,0.9912857142857143,0.00425,1.75,0.16142857142857142,0.38999999999999996,0.0,0.0
Patricio Garino,garinpa01,SHOOTING GUARD,ORLANDO MAGIC,23.0,5.0,0.0,43.0,0.0,7.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,4.0,0.0,2017.0,0.0,22.8,0.286,0.0,0.0,0.0,0.286,0.714,0.0,,,,0.0,0.0,,,0.0,0.0,0.8,0.0,0.0,0.0
Patrick Beverley,beverpa01,POINT GUARD,HOUSTON ROCKETS,28.5,52.6,43.8,1441.1,162.7,393.2,83.2,220.3,56.8,75.1,59.2,165.1,183.9,60.2,27.1,66.7,163.2,465.4,2017.5,0.41390000000000005,16.42,0.44079999999999997,0.1894,0.1698,0.047099999999999996,0.0345,0.5592,0.45730000000000004,0.5610999999999999,0.42010000000000003,0.3327,0.233,0.3799,0.2893,0.8844,0.004200000000000001,0.8,0.3102,0.40149999999999997,0.3,0.0
Patrick Christopher,chrispa01,SHOOTING GUARD,UTAH JAZZ,26.0,4.0,1.0,29.0,3.0,12.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,6.0,6.0,2015.0,0.25,15.6,0.667,0.25,0.083,0.0,0.333,0.333,0.375,0.333,0.0,,0.5,0.0,0.0,,0.0,0.0,0.25,0.0,0.0,0.0
Patrick Ewing,ewingpa01,CENTER,['NEW ORLEANS HORNETS' 'ORLANDO MAGIC' 'SEATTLE SUPERSONICS'],34.333333333333336,50.333333333333336,27.666666666666668,1009.0,147.33333333333334,340.6666666666667,0.0,1.6666666666666667,89.66666666666667,129.66666666666666,61.666666666666664,221.66666666666666,43.0,25.0,45.666666666666664,72.33333333333333,119.66666666666667,384.3333333333333,2004.6666666666667,0.0,18.3,0.6,0.0,0.2,0.2,0.2,0.4,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0
Patrick McCaw,mccawpa01,SHOOTING GUARD,TORONTO RAPTORS,23.0,25.7,4.5,416.7,34.4,82.2,11.0,35.8,11.0,13.7,7.8,33.7,32.8,18.5,3.5,15.7,30.9,90.8,2019.0,0.44139999999999996,12.55,0.604,0.40199999999999997,0.1157,0.0573,0.0293,0.396,0.4958,0.6199,0.2273333333333333,0.11588888888888887,0.7264285714285714,0.30033333333333334,0.3932,0.9918888888888888,0.0317,3.1,0.40444444444444444,0.4785555555555556,0.1,0.0
Patrick O'Bryant,obryapa01,CENTER,TORONTO RAPTORS,21.77777777777778,18.666666666666668,1.0,114.88888888888889,18.77777777777778,36.44444444444444,0.0,0.7777777777777778,5.555555555555555,9.777777777777779,6.444444444444445,22.333333333333332,5.222222222222222,3.3333333333333335,8.666666666666666,9.555555555555555,27.555555555555557,43.111111111111114,2008.7777777777778,0.5106666666666667,10.422222222222222,0.9787777777777777,0.26122222222222224,0.21055555555555555,0.23333333333333334,0.27355555555555555,0.021222222222222222,0.5226666666666666,0.6846666666666666,0.4415555555555556,0.42577777777777776,0.6153333333333334,0.0,0.7062222222222222,,0.16044444444444445,7.777777777777778,0.0,,0.4444444444444444,0.0
Patrick Patterson,pattepa01,POWER FORWARD,['SACRAMENTO KINGS' 'TORONTO RAPTORS'],24.80952380952381,47.19047619047619,10.095238095238095,1025.6666666666667,140.9047619047619,305.1904761904762,40.095238095238095,108.33333333333333,28.857142857142858,38.61904761904762,61.04761904761905,136.9047619047619,50.19047619047619,25.714285714285715,21.428571428571427,33.42857142857143,81.42857142857143,350.76190476190476,2014.8095238095239,0.4581904761904762,14.8,0.637,0.18304761904761904,0.17223809523809525,0.1249047619047619,0.15661904761904763,0.363,0.506952380952381,0.6437142857142858,0.4695238095238095,0.438047619047619,0.4057142857142857,0.3321904761904762,0.6917142857142857,0.9928947368421052,0.045,15.571428571428571,0.4935714285714286,0.34185714285714286,0.23809523809523808,0.047619047619047616
Patrick Williams,willipa01,POWER FORWARD,CHICAGO BULLS,19.5,44.0,40.0,1202.5,154.5,315.0,34.5,83.5,60.5,83.0,41.5,156.5,57.0,36.5,27.5,57.0,77.0,404.0,2021.5,0.506,12.7,0.7275,0.2825,0.16249999999999998,0.1205,0.162,0.27249999999999996,0.5245,0.6935,0.397,0.494,0.38949999999999996,0.454,0.7015,0.9570000000000001,0.08549999999999999,29.0,0.4135,0.4605,0.5,0.5
Patty Mills,millspa02,POINT GUARD,SAN ANTONIO SPURS,27.0,63.07692307692308,8.076923076923077,1308.6923076923076,206.69230769230768,485.0769230769231,111.3076923076923,285.84615384615387,53.76923076923077,62.92307692307692,19.0,87.92307692307692,145.69230769230768,41.0,5.615384615384615,61.38461538461539,82.76923076923077,578.4615384615385,2016.0,0.42923076923076925,18.56153846153846,0.4643846153846154,0.15007692307692308,0.055,0.05630769230769231,0.20315384615384616,0.5356153846153846,0.47746153846153844,0.6109230769230769,0.4163076923076923,0.41000000000000003,0.41830769230769227,0.39761538461538465,0.459,0.8338461538461538,0.0,0.0,0.24476923076923077,0.4455,1.1538461538461537,0.0
Pau Gasol,gasolpa01,CENTER,['LOS ANGELES LAKERS' 'MEMPHIS GRIZZLIES'],30.571428571428573,50.642857142857146,46.214285714285715,1657.9642857142858,321.92857142857144,632.0357142857143,7.107142857142857,19.428571428571427,192.67857142857142,254.10714285714286,122.82142857142857,330.2142857142857,158.96428571428572,24.142857142857142,77.39285714285714,104.21428571428571,106.0,843.6428571428571,2011.5714285714287,0.48125,8.817857142857143,0.92075,0.339,0.28035714285714286,0.13985714285714285,0.16164285714285714,0.07925,0.472,0.6437307692307693,0.4014285714285714,0.3880769230769231,0.4115714285714286,0.2946785714285714,0.6165,0.9826,0.09032142857142857,61.07142857142857,0.3205,0.25056,0.25,0.0
Paul Davis,davispa01,POWER FORWARD,LOS ANGELES CLIPPERS,23.5,20.5,0.5,175.5,22.0,54.75,0.0,0.25,10.25,14.0,18.5,21.0,8.0,5.5,3.75,7.5,26.25,54.25,2008.5,0.425,9.8,0.9975,0.3395,0.1345,0.20375,0.31975,0.0025,0.426,0.6965,0.259,0.48650000000000004,0.1915,0.0,0.6194999999999999,,0.035250000000000004,2.25,0.0,,0.0,0.0
Paul George,georgpa01,SMALL FORWARD,INDIANA PACERS,25.5,61.416666666666664,57.416666666666664,2061.75,426.1666666666667,978.5833333333334,154.33333333333334,403.75,245.75,289.8333333333333,53.666666666666664,340.9166666666667,220.08333333333334,105.66666666666667,27.0,165.66666666666666,163.0,1252.4166666666667,2016.5,0.4314166666666666,16.008333333333333,0.5883333333333334,0.2031666666666667,0.09683333333333333,0.12091666666666667,0.16749999999999998,0.4116666666666667,0.4653333333333333,0.6178333333333333,0.3365,0.4010833333333333,0.38949999999999996,0.37875,0.3446666666666667,0.7512500000000001,0.04541666666666667,35.083333333333336,0.2070833333333333,0.4211666666666667,2.5,0.25
Paul Grant,grantpa01,CENTER,UTAH JAZZ,30.0,10.0,0.0,98.0,11.0,23.0,0.0,0.0,3.0,8.0,7.0,10.0,3.0,1.0,1.0,7.0,17.0,25.0,2004.0,0.478,8.8,1.0,0.348,0.217,0.174,0.261,0.0,0.478,0.5,0.6,0.25,0.5,,0.818,,0.087,1.0,,,0.0,0.0
Paul McPherson,mcphepa01,POINT GUARD,['GOLDEN STATE WARRIORS' 'PHOENIX SUNS'],22.0,27.5,0.0,297.5,54.5,108.0,1.0,6.0,21.0,29.0,20.0,19.5,19.0,12.5,2.0,23.5,40.0,131.0,2001.0,0.504,8.200000000000001,0.944,0.3993333333333333,0.204,0.22366666666666668,0.117,0.05633333333333334,0.5243333333333333,0.7076666666666668,0.387,0.39166666666666666,0.40066666666666667,0.16666666666666666,0.49933333333333335,0.5,0.12,14.0,0.25,0.0,0.6666666666666666,0.0
Paul Millsap,millspa01,POWER FORWARD,UTAH JAZZ,28.941176470588236,63.8235294117647,43.88235294117647,1794.0588235294117,320.88235294117646,656.3529411764706,31.823529411764707,93.41176470588235,181.47058823529412,246.47058823529412,137.8235294117647,313.52941176470586,139.88235294117646,78.05882352941177,61.470588235294116,107.58823529411765,191.05882352941177,855.0588235294117,2014.9411764705883,0.4796470588235294,9.270588235294117,0.8361764705882353,0.386,0.22688235294117648,0.11805882352941177,0.10529411764705883,0.1638235294117647,0.5091176470588236,0.6384117647058823,0.40717647058823525,0.378,0.3070588235294118,0.2755294117647059,0.5964117647058823,0.9034,0.05811764705882353,32.23529411764706,0.18176470588235294,0.3504285714285714,0.6470588235294118,0.11764705882352941
Paul Pierce,piercpa01,SMALL FORWARD,BOSTON CELTICS,31.0,71.88235294117646,68.58823529411765,2450.8823529411766,464.5882352941176,1042.2941176470588,115.47058823529412,313.6470588235294,377.6470588235294,466.6470588235294,52.470588235294116,348.8235294117647,257.1764705882353,89.29411764705883,37.23529411764706,190.64705882352942,192.1764705882353,1422.2941176470588,2009.0,,,,,,,,,,,,,,,,,,,,,,
Paul Reed,reedpa01,['CENTER' 'POWER FORWARD'],PHILADELPHIA 76ERS,21.5,32.0,1.0,239.5,48.0,87.0,1.0,7.0,5.0,11.0,37.0,39.5,14.0,21.5,13.5,11.0,43.0,102.0,2021.5,0.5505,5.800000000000001,0.92,0.5880000000000001,0.23149999999999998,0.0465,0.054,0.08,0.587,0.744,0.253,0.375,0.4165,0.125,0.622,1.0,0.22249999999999998,18.0,0.4165,0.0,0.5,0.0
Paul Shirley,shirlpa01,POWER FORWARD,['ATLANTA HAWKS' 'CHICAGO BULLS' 'PHOENIX SUNS'],26.0,6.0,0.0,40.333333333333336,5.0,12.666666666666666,0.0,0.3333333333333333,1.0,2.3333333333333335,3.0,3.3333333333333335,2.3333333333333335,0.3333333333333333,0.3333333333333333,3.3333333333333335,4.0,11.0,2004.0,0.2966666666666667,10.9,0.9856666666666666,0.20066666666666666,0.29833333333333334,0.06066666666666667,0.4256666666666667,0.014333333333333332,0.30333333333333334,0.611,0.143,1.0,0.16933333333333334,0.0,0.75,,0.014333333333333332,0.3333333333333333,1.0,0.0,0.0,0.0
Paul Watson,watsopa01,SMALL FORWARD,TORONTO RAPTORS,25.375,8.25,0.625,89.25,10.0,24.375,6.0,15.75,3.375,4.625,1.625,13.75,6.125,2.625,1.125,2.75,7.625,29.375,2020.375,0.3285,16.25,0.468375,0.20875,0.183875,0.031,0.04525,0.531625,0.396125,0.7708333333333334,0.080375,0.16666666666666666,0.0,0.28175,0.5905,0.9778333333333333,0.074875,1.75,0.207625,0.12883333333333333,0.0,0.0
Paul Zipser,zipsepa01,SMALL FORWARD,CHICAGO BULLS,22.5,49.0,15.0,833.5,84.5,227.5,35.0,104.5,25.0,32.5,14.0,114.0,41.0,17.5,15.5,41.5,82.0,229.0,2017.5,0.372,16.7,0.541,0.186,0.1075,0.0635,0.185,0.45899999999999996,0.403,0.6205,0.2735,0.3765,0.275,0.3345,0.7044999999999999,0.9864999999999999,0.022,5.0,0.3115,0.3905,1.0,0.0
Pavel Podkolzin,podkopa01,CENTER,DALLAS MAVERICKS,20.5,3.0,0.0,14.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,4.5,0.0,0.0,0.5,2.0,2.0,2.0,2005.5,0.0,13.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0
Payton Pritchard,pritcpa01,['POINT GUARD' 'SHOOTING GUARD'],BOSTON CELTICS,23.5,68.5,3.0,1134.5,172.0,395.5,101.5,246.5,30.5,33.0,32.5,113.5,129.5,31.0,7.5,47.0,82.5,476.0,2021.5,0.4345,19.65,0.375,0.12,0.115,0.0635,0.077,0.625,0.47150000000000003,0.634,0.366,0.424,0.4235,0.4115,0.367,0.8225,0.0015,0.5,0.16,0.516,0.5,0.0
Peja Stojaković,stojape01,SMALL FORWARD,SACRAMENTO KINGS,30.037037037037038,34.18518518518518,30.88888888888889,1157.2222222222222,205.66666666666666,457.25925925925924,77.70370370370371,191.22222222222223,95.70370370370371,106.22222222222223,30.74074074074074,132.88888888888889,58.851851851851855,29.0,4.37037037037037,44.666666666666664,61.925925925925924,584.7407407407408,2008.037037037037,0.467,18.448148148148146,0.4902962962962963,0.1487777777777778,0.04633333333333333,0.0775925925925926,0.21788888888888888,0.5097037037037038,0.48907407407407405,0.6281111111111111,0.38557142857142856,0.35881481481481486,0.37807407407407406,0.43755555555555553,0.6662592592592593,0.950925925925926,0.006037037037037037,5.333333333333333,0.2315925925925926,0.403875,0.7037037037037037,0.0
Pepe Sánchez,sanchpe01,POINT GUARD,['ATLANTA HAWKS' 'PHILADELPHIA 76ERS'],23.285714285714285,13.714285714285714,0.0,69.57142857142857,3.857142857142857,12.714285714285714,0.0,0.42857142857142855,0.8571428571428571,0.8571428571428571,1.8571428571428572,5.428571428571429,18.714285714285715,5.428571428571429,0.42857142857142855,2.857142857142857,9.428571428571429,8.571428571428571,2001.2857142857142,0.21428571428571427,13.0,0.976,0.12371428571428571,0.20228571428571426,0.2722857142857143,0.3782857142857142,0.023999999999999997,0.22371428571428573,0.6,0.0,0.10833333333333334,0.32142857142857145,0.0,0.778,,0.0,0.0,0.0,,0.0,0.0
Pero Antić,anticpe01,CENTER,ATLANTA HAWKS,31.5,56.5,14.5,981.0,115.5,295.0,54.0,172.0,69.0,94.5,57.5,141.5,53.5,18.5,13.0,52.0,129.0,354.0,2014.5,0.39149999999999996,17.4,0.417,0.22899999999999998,0.0545,0.039,0.095,0.583,0.5,0.6185,0.29100000000000004,0.345,0.4415,0.314,0.6255,0.991,0.0305,9.0,0.177,0.3255,0.0,0.0
Perry Jones,jonespe01,SMALL FORWARD,OKLAHOMA CITY THUNDER,22.0,47.666666666666664,7.0,558.3333333333334,65.0,154.66666666666666,12.0,41.0,20.666666666666668,31.333333333333332,15.333333333333334,68.66666666666667,18.0,12.0,11.0,20.0,45.0,162.66666666666666,2014.0,0.4166666666666667,12.4,0.7723333333333334,0.24466666666666667,0.21533333333333335,0.12,0.19233333333333333,0.22766666666666668,0.462,0.7046666666666667,0.38033333333333336,0.35400000000000004,0.2813333333333334,0.19799999999999998,0.6943333333333334,0.9645,0.11399999999999999,14.666666666666666,0.291,0.277,1.0,0.0
Pervis Ellison,ellispe01,CENTER,SEATTLE SUPERSONICS,33.0,9.0,0.0,40.0,2.0,7.0,0.0,0.0,2.0,2.0,2.0,10.0,3.0,0.0,2.0,3.0,13.0,6.0,2001.0,0.286,6.7,1.0,0.429,0.143,0.429,0.0,0.0,0.286,0.333,1.0,0.0,,,0.5,,0.0,0.0,,,0.0,0.0
Peter John Ramos,ramospe01,CENTER,WASHINGTON WIZARDS,19.0,6.0,0.0,20.0,5.0,10.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,4.0,11.0,2005.0,0.5,10.2,1.0,0.3,0.1,0.2,0.4,0.0,0.5,0.667,0.0,0.0,0.75,,0.8,,0.2,2.0,,,0.0,0.0
Petr Cornelie,cornepe01,POWER FORWARD,DENVER NUGGETS,26.0,13.0,0.0,38.0,5.0,15.0,1.0,8.0,3.0,4.0,7.0,7.0,3.0,1.0,1.0,4.0,7.0,14.0,2022.0,0.333,15.9,0.467,0.333,0.067,0.0,0.067,0.533,0.571,0.6,1.0,,0.0,0.125,1.0,1.0,0.267,2.0,0.375,0.0,0.0,0.0
Peyton Siva,sivape01,SHOOTING GUARD,DETROIT PISTONS,23.0,24.0,0.0,224.0,18.0,57.0,7.0,25.0,11.0,15.0,2.0,12.0,34.0,9.0,1.0,18.0,27.0,54.0,2014.0,0.316,13.8,0.561,0.404,0.07,0.018,0.07,0.439,0.344,0.348,0.25,1.0,0.25,0.28,0.091,0.429,0.0,0.0,0.08,0.0,0.0,0.0
Phil Pressey,pressph01,POINT GUARD,['PHILADELPHIA 76ERS' 'PHOENIX SUNS'],23.625,24.25,1.375,322.625,29.0,82.625,7.0,28.125,12.625,21.125,5.25,29.5,72.875,19.0,2.875,28.375,29.375,77.625,2015.625,0.374,11.1875,0.729875,0.418375,0.10875,0.05175,0.15087499999999998,0.270125,0.432,0.57075,0.22212500000000002,0.52075,0.20249999999999999,0.19625,0.11349999999999999,0.5595,0.03025,0.75,0.04725,0.02383333333333333,0.75,0.0
Pierre Jackson,jackspi01,POINT GUARD,DALLAS MAVERICKS,25.0,8.0,1.0,84.0,13.0,39.0,3.0,11.0,6.0,7.0,1.0,8.0,19.0,2.0,0.0,3.0,5.0,35.0,2017.0,0.333,14.3,0.718,0.282,0.077,0.103,0.256,0.282,0.357,0.455,0.333,0.25,0.3,0.273,0.1,0.667,0.0,0.0,0.091,1.0,0.0,0.0
Popeye Jones,jonespo01,POWER FORWARD,WASHINGTON WIZARDS,31.5,38.75,10.25,697.5,76.5,181.25,1.25,4.25,38.0,49.0,86.5,128.0,41.5,18.5,7.0,31.0,84.25,192.25,2002.5,0.304,9.0,0.98475,0.23025,0.3025,0.277,0.17475,0.01525,0.30675,0.5343333333333333,0.29375,0.27175,0.303,0.2655,0.6516666666666667,1.0,0.001,0.5,0.432,0.5415,0.5,0.0
